gene_name	difference	logpval	significant
RRM2B	2.1328023333333332	NA	NA
RRN3	0.5303709333333333	NA	NA
RRN3P2	0.25923713333333337	NA	NA
RRNAD1	-0.17495918333333332	NA	NA
RRP1	-1.3666233333333333	NA	NA
RRP12	-0.2743829333333333	NA	NA
RRP1B	-0.26281596	NA	NA
RRP36	-0.39556186666666665	NA	NA
RRP7A	-0.8145122666666667	NA	NA
RRP7B	-0.8086246666666667	NA	NA
RRP8	0.6936051666666667	NA	NA
RRP9	-0.5840303333333333	NA	NA
RRS1	0.03771001366666667	NA	NA
RSAD1	0.41107493333333334	NA	NA
RSBN1	0.889246	NA	NA
RSBN1L	1.4790052999999999	NA	NA
RSF1	1.891476	NA	NA
RSL1D1	0.6782342333333333	NA	NA
RSL24D1	1.9374416666666667	NA	NA
RSPH1	-0.9259780333333334	NA	NA
RSPH3	0.25675804	NA	NA
RSPRY1	0.871742884318034	1.11357431547694	NA
RSRC1	1.3660920333333333	NA	NA
RSRC2	1.5422566666666666	NA	NA
RSRP1	2.3898676666666665	NA	NA
RSU1	0.06021331333333333	NA	NA
RTCA	1.0576747	NA	NA
RTCB	-0.030790329	NA	NA
RTEL1	-0.7984814	NA	NA
RTF1	0.25240109666666666	NA	NA
RTFDC1	0.252744356791178	1.53992623367778	NA
RTKN	-1.592654	NA	NA
RTN2	0.11483303666666667	NA	NA
RTN3	-0.05936465333333333	NA	NA
RTN4	-0.312579949696859	0.482991778619656	NA
RTN4R	0.7847173	NA	NA
RUFY1	0.24052365333333334	NA	NA
RUFY3	1.3575283	NA	NA
RUNDC1	-1.5154163333333333	NA	NA
RUNX1	-0.1810480133333333	NA	NA
RUSC1	0.5127452333333333	NA	NA
RUSC2	0.4049523	NA	NA
RUVBL1	-0.7132087	NA	NA
RUVBL2	-0.603370030721029	1.82639961450555	NA
RWDD1	1.66619960467021	2.29058338845684	+
RWDD2A	-1.2995571333333333	NA	NA
RWDD2B	-0.130764968	NA	NA
RWDD3	0.915745	NA	NA
RXRA	0.22287371	NA	NA
RXRB	0.12658139333333335	NA	NA
RYBP	1.714458	NA	NA
RYK	0.4152710666666667	NA	NA
S100A1	0.20396086666666666	NA	NA
S100A10	0.1940332966666667	NA	NA
S100A11	-0.10401659666666667	NA	NA
S100A13	0.21726845666666667	NA	NA
S100A14	0.3873030333333333	NA	NA
S100A16	0.26917073333333336	NA	NA
S100A2	-1.3222106666666666	NA	NA
S100A4	-1.2458706666666666	NA	NA
S100A6	-0.06961060000000002	NA	NA
S100A7	-2.1606576666666664	NA	NA
S100A9	-0.08175530333333333	NA	NA
S100P	0.4915833666666667	NA	NA
S100PBP	0.3935997333333333	NA	NA
S1PR2	1.088137	NA	NA
S1PR3	-0.5732993000000001	NA	NA
S1PR5	-0.23941761666666667	NA	NA
SAAL1	-0.02517269666666668	NA	NA
SAC3D1	0.6024966333333334	NA	NA
SAE1	0.6523629666666667	NA	NA
SAFB	-1.2569936666666666	NA	NA
SAFB2	-0.684805	NA	NA
SALL2	-0.7194009666666666	NA	NA
SALL4	1.0494395666666667	NA	NA
SAMD1	0.21972133333333332	NA	NA
SAMD10	-1.3438236666666667	NA	NA
SAMD11	-0.38518256	NA	NA
SAMD4B	0.2730788	NA	NA
SAMHD1	0.05901656666666666	NA	NA
SAMM50	-0.46218536666666665	NA	NA
SAP130	0.15469280666666668	NA	NA
SAP18	0.945142	NA	NA
SAP25	0.5940286666666666	NA	NA
SAP30	0.7228219333333333	NA	NA
SAP30BP	-0.08644407	NA	NA
SAP30L	0.5167725	NA	NA
SAPCD2	0.5910620666666666	NA	NA
SAR1A	-0.0964639981587728	0.665464942461567	NA
SAR1B	0.11168663333333333	NA	NA
SARDH	-1.2716793333333334	NA	NA
SARNP	0.6117896666666667	NA	NA
SARS	0.30803043333333335	NA	NA
SARS2	-0.41728703333333333	NA	NA
SART1	-0.038884957631429	0.419652322295788	NA
SART3	0.20268339000000002	NA	NA
SAT1	1.8754359999999999	NA	NA
SAT2	1.2152689333333333	NA	NA
SAV1	0.4286979633333333	NA	NA
SAYSD1	-1.1559673	NA	NA
SBDS	1.2526300333333333	NA	NA
SBDSP1	1.3282786666666666	NA	NA
SBF1	-0.14239804666666667	NA	NA
SBK1	0.6350060333333333	NA	NA
SBNO1	0.7549669666666666	NA	NA
SBNO2	0.8648413333333334	NA	NA
SCAF1	-0.4831470666666666	NA	NA
SCAF11	1.0373570333333333	NA	NA
SCAF4	-0.3818963666666667	NA	NA
SCAF8	0.7808624	NA	NA
SCAMP1	1.6185643666666667	NA	NA
SCAMP1-AS1	-0.7815425	NA	NA
SCAMP2	-0.349171956380208	2.33543428384105	+
SCAMP3	0.016931373333333333	NA	NA
SCAMP4	-0.6296302333333333	NA	NA
SCAMP5	-0.4296890666666667	NA	NA
SCAND1	0.22967990000000002	NA	NA
SCAND2P	-0.8442702666666667	NA	NA
SCAP	-0.5680356666666667	NA	NA
SCARA3	-0.11354163666666665	NA	NA
SCARB1	-0.6975286666666667	NA	NA
SCARB2	1.1321066666666666	NA	NA
SCARNA12	0.9872626999999999	NA	NA
SCARNA13	0.4881596333333333	NA	NA
SCARNA16	-0.29313103333333335	NA	NA
SCARNA2	0.5490810666666667	NA	NA
SCARNA22	0.4335379	NA	NA
SCCPDH	-0.20267239666666667	NA	NA
SCD	1.03401247660319	1.9068545392661	NA
SCD5	0.10947363333333333	NA	NA
SCFD1	0.9241710000000001	NA	NA
SCFD2	-1.1085433333333334	NA	NA
SCLY	-1.1158333666666667	NA	NA
SCMH1	0.11552994666666666	NA	NA
SCN1B	-0.10179424033333333	NA	NA
SCNM1	0.2870702666666667	NA	NA
SCNN1A	0.20582	NA	NA
SCO1	0.2630837	NA	NA
SCO2	-0.367443323135376	0.734752866663566	NA
SCOC	1.6322781	NA	NA
SCP2	1.0837857666666666	NA	NA
SCPEP1	0.4115479	NA	NA
SCRIB	-0.04139646666666665	NA	NA
SCRN1	0.5568798666666667	NA	NA
SCRN2	0.427358468373617	1.33163195578074	NA
SCYL1	0.426092	NA	NA
SCYL2	1.3186293333333334	NA	NA
SDAD1	-0.27475564	NA	NA
SDC1	0.256027380625407	2.27722990918452	+
SDC3	-0.4939987	NA	NA
SDC4	0.44875556666666666	NA	NA
SDCBP	0.9006746	NA	NA
SDCCAG3	-0.8385884666666666	NA	NA
SDF2	-0.101037661234538	0.683918392775633	NA
SDF2L1	0.28091860333333335	NA	NA
SDF4	-0.00657510757446289	0.0169727421378029	NA
SDHA	0.09671164	NA	NA
SDHAF1	0.6171597333333333	NA	NA
SDHAF2	0.0028608666666666677	NA	NA
SDHAP1	0.35101635333333336	NA	NA
SDHAP2	0.4116170333333333	NA	NA
SDHAP3	0.04176631333333333	NA	NA
SDHB	0.6101975333333334	NA	NA
SDHC	0.1834936	NA	NA
SDHD	1.3487074	NA	NA
SDR39U1	0.37076728	NA	NA
SDR42E1	-1.0861424	NA	NA
SDSL	-0.7299221	NA	NA
SEC11A	0.056676863333333334	NA	NA
SEC11C	0.11614292666666666	NA	NA
SEC13	0.377623716990153	1.44677988094471	NA
SEC14L1	0.6254336	NA	NA
SEC14L1P1	0.28599416666666666	NA	NA
SEC14L2	-1.4128203333333333	NA	NA
SEC16A	-1.34136764208476	2.36757155563823	+
SEC22A	0.050758966666666676	NA	NA
SEC22B	0.169496059417725	0.315833678558093	NA
SEC22C	1.540936	NA	NA
SEC23A	1.5336142666666666	NA	NA
SEC23B	0.07136496666666667	NA	NA
SEC23IP	0.16700996666666665	NA	NA
SEC24A	1.1993830666666667	NA	NA
SEC24B	1.5584417	NA	NA
SEC24C	-0.05367469666666667	NA	NA
SEC24D	0.927252213160197	1.33981312847529	NA
SEC31A	0.02267615	NA	NA
SEC61A1	-0.28023896666666664	NA	NA
SEC61A2	0.35444333333333333	NA	NA
SEC61B	0.4918629	NA	NA
SEC61G	-0.570496241251628	1.8908261089064	NA
SEC62	1.0628246666666668	NA	NA
SEC63	0.4069769466666667	NA	NA
SECISBP2	0.3680526415507	0.774497205962963	NA
SEH1L	-0.012217299999999987	NA	NA
SEL1L	0.1233286666666667	NA	NA
SEL1L3	-0.18618362233333333	NA	NA
SELENBP1	-0.9191313666666666	NA	NA
SELK	0.8532540666666667	NA	NA
SELL	-0.22635116666666666	NA	NA
SELM	1.1320816333333334	NA	NA
SELO	-0.5207882	NA	NA
SELT	0.73234	NA	NA
SEMA3B	-0.6718386666666667	NA	NA
SEMA3B-AS1	-0.48052901333333337	NA	NA
SEMA3C	0.030446866666666666	NA	NA
SEMA3E	-0.3411603	NA	NA
SEMA3F	-0.3381073333333333	NA	NA
SEMA4A	-0.6721727333333333	NA	NA
SEMA4B	-0.6952281333333333	NA	NA
SEMA4C	-0.519518375396729	1.49620933171184	NA
SEMA4D	-0.3464166	NA	NA
SEMA4F	-0.7582432666666666	NA	NA
SEMA6B	-0.32721074666666666	NA	NA
SEMA7A	1.8791843333333333	NA	NA
SENP1	1.0078283333333333	NA	NA
SENP2	-0.17072693333333333	NA	NA
SENP3	-3.895533333333363e-4	NA	NA
SENP5	0.9106066333333334	NA	NA
SENP7	2.3286556666666667	NA	NA
SEPHS1	0.6755723666666666	NA	NA
SEPHS2	-0.023478813333333327	NA	NA
SEPN1	-0.7983480333333334	NA	NA
SEPW1	0.6592701333333333	NA	NA
SERBP1	0.601552327473958	1.02298804644738	NA
SERF1B	0.71004833999999994	NA	NA
SERF2	0.3837426233333333	NA	NA
SERF2-C15ORF63	0.3500844666666667	NA	NA
SERGEF	0.151768991	NA	NA
SERINC1	1.3780387333333333	NA	NA
SERINC2	1.1223054000000001	NA	NA
SERINC3	-0.012448649999999986	NA	NA
SERINC5	0.81035	NA	NA
SERP1	0.9659853666666667	NA	NA
SERPINA1	-1.9286536666666665	NA	NA
SERPINA3	-1.8806053333333335	NA	NA
SERPINB1	0.2020817	NA	NA
SERPINB6	-0.8043661	NA	NA
SERPINE2	-0.07416200333333334	NA	NA
SERPINH1	-0.03262202	NA	NA
SERTAD1	0.09219549333333332	NA	NA
SERTAD2	1.1481706666666667	NA	NA
SERTAD3	0.5294984	NA	NA
SESN1	1.6637616666666666	NA	NA
SESN2	1.5228136666666667	NA	NA
SET	1.2519897333333334	NA	NA
SETD1A	-0.21206843	NA	NA
SETD1B	-0.14631932	NA	NA
SETD2	0.6674493666666667	NA	NA
SETD3	0.730543772379557	1.51522158138361	NA
SETD4	-0.5995209666666667	NA	NA
SETD5	0.015445166666666676	NA	NA
SETD6	-0.38317173	NA	NA
SETD7	-0.58781102	NA	NA
SETD8	1.1175700333333334	NA	NA
SETD9	0.8146192666666666	NA	NA
SETDB1	-0.1899174	NA	NA
SETMAR	-1.51919	2.84679	+
SETSIP	1.121183	NA	NA
SETX	0.023939333333333312	NA	NA
SEZ6L2	-0.3057160666666667	NA	NA
SF1	-1.1324043333333333	NA	NA
SF3A1	0.16398062666666666	NA	NA
SF3A2	0.2834166	NA	NA
SF3A3	-0.23211996666666668	NA	NA
SF3B1	1.1595894333333332	NA	NA
SF3B2	0.2150235	NA	NA
SF3B3	-0.4979265666666667	NA	NA
SF3B4	-0.864221890767415	2.64141412524491	+
SF3B5	0.102888438	NA	NA
SF3B6	1.2932443333333334	NA	NA
SFI1	-0.9773806333333334	NA	NA
SFMBT1	-0.37436764666666666	NA	NA
SFN	0.4431179333333333	NA	NA
SFPQ	-2.25529	2.16574	+
SFSWAP	0.16813637	NA	NA
SFT2D1	0.1570741333333333	NA	NA
SFT2D3	-1.3151563333333334	NA	NA
SFXN1	0.6378340666666666	NA	NA
SFXN3	-1.4920786666666668	NA	NA
SFXN4	-0.5647476333333333	NA	NA
SFXN5	-0.7353737	NA	NA
SGCE	0.26643110000000003	NA	NA
SGK223	-0.5073849666666667	NA	NA
SGMS1	1.239393	NA	NA
SGPL1	-0.6137279666666666	NA	NA
SGPP1	1.5284433	NA	NA
SGSH	-0.4193036333333333	NA	NA
SGSM2	-1.0183693666666667	NA	NA
SGSM3	0.0037795699999999973	NA	NA
SGTA	-0.2709879666666667	NA	NA
SH2B1	0.48854936666666665	NA	NA
SH2B2	-0.2911802	NA	NA
SH2D3A	0.4594626666666667	NA	NA
SH2D4A	-0.7027416333333334	NA	NA
SH3BGR	-0.147732	NA	NA
SH3BGRL	1.025479	NA	NA
SH3BGRL3	0.0439394315083822	0.10340647333769	NA
SH3BP1	0.24656995333333334	NA	NA
SH3BP2	-0.008156680000000005	NA	NA
SH3BP4	0.6365733666666666	NA	NA
SH3BP5	0.31001917333333334	NA	NA
SH3BP5L	-1.7050210000000001	NA	NA
SH3D19	0.4314340333333333	NA	NA
SH3GL1	0.10801252666666666	NA	NA
SH3GLB1	0.9903199666666667	NA	NA
SH3GLB2	0.18356543333333333	NA	NA
SH3KBP1	0.2206757	NA	NA
SH3TC1	-1.5013386666666666	NA	NA
SH3YL1	0.8026127333333333	NA	NA
SHARPIN	-0.5225284666666666	NA	NA
SHB	0.11950937666666667	NA	NA
SHC1	0.04482778	NA	NA
SHCBP1	0.7875263	NA	NA
SHF	-0.41047821333333334	NA	NA
SHFM1	0.5523551333333333	NA	NA
SHISA4	0.00795101666666667	NA	NA
SHISA5	-0.37737943333333335	NA	NA
SHKBP1	-0.41919343333333337	NA	NA
SHMT1	0.06570094333333333	NA	NA
SHMT2	-0.21473326666666667	NA	NA
SHOC2	2.0913863333333333	NA	NA
SHPK	0.3170391	NA	NA
SHQ1	-1.3693873333333333	NA	NA
SHROOM2	0.4848927333333333	NA	NA
SHROOM3	-0.3360668	NA	NA
SIAE	-0.07723527333333334	NA	NA
SIAH1	2.0361286666666665	NA	NA
SIAH2	0.19834823333333335	NA	NA
SIDT2	-0.8069047333333333	NA	NA
SIGIRR	-0.390238602956136	1.79926599692655	NA
SIK1	-0.5636766	NA	NA
SIK2	0.7015646	NA	NA
SIK3	-0.7615872666666667	NA	NA
SIKE1	0.45602593333333336	NA	NA
SIL1	-0.0825543403625488	0.464625928960202	NA
SIMC1	0.441494	NA	NA
SIN3A	-0.036203616666666674	NA	NA
SIN3B	0.05655433333333334	NA	NA
SIPA1	-0.0025595800000000057	NA	NA
SIPA1L1	-0.2955497	NA	NA
SIPA1L3	-0.24962770666666667	NA	NA
SIRT2	0.24942930000000002	NA	NA
SIRT3	-0.319804	NA	NA
SIRT5	-1.1017353333333333	NA	NA
SIRT6	0.181756991	NA	NA
SIRT7	0.4648425	NA	NA
SIVA1	0.5900435333333334	NA	NA
SIX1	1.1178443	NA	NA
SIX5	-0.39697869999999996	NA	NA
SKA1	1.0156660666666666	NA	NA
SKA2	0.9050685666666667	NA	NA
SKA3	-0.11005303666666667	NA	NA
SKI	-0.7173377	NA	NA
SKIL	1.2637446333333333	NA	NA
SKIV2L	-0.43840796666666665	NA	NA
SKIV2L2	0.058768266666666645	NA	NA
SKP1	0.37463060000000004	NA	NA
SKP1P2	0.2412846733333333	NA	NA
SKP2	0.005033333333333344	NA	NA
SLAIN2	1.1643286333333334	NA	NA
SLBP	0.6143924333333334	NA	NA
SLC10A3	-0.7711727	NA	NA
SLC11A2	0.11583473333333331	NA	NA
SLC12A2	-0.08347926666666665	NA	NA
SLC12A6	0.3307708	NA	NA
SLC12A7	-0.7545066333333333	NA	NA
SLC12A8	-0.13615573666666667	NA	NA
SLC12A9	-1.10267210006714	3.19935182129179	+
SLC15A4	-0.36337243333333336	NA	NA
SLC16A1	-0.21528966	NA	NA
SLC16A3	-1.5185126666666666	NA	NA
SLC16A9	0.002527400000000013	NA	NA
SLC17A5	0.13140864666666666	NA	NA
SLC18B1	-0.35548457666666666	NA	NA
SLC19A1	-1.0958316666666668	NA	NA
SLC19A2	0.7572566666666667	NA	NA
SLC1A4	-2.2457203333333333	NA	NA
SLC1A5	-0.21913386666666668	NA	NA
SLC20A1	0.8782145	NA	NA
SLC20A2	-0.6233859	NA	NA
SLC22A17	-0.3754236	NA	NA
SLC22A18	-0.7114710666666666	NA	NA
SLC22A18AS	-0.46942826666666665	NA	NA
SLC22A23	0.330618	NA	NA
SLC22A5	-0.6065366666666667	NA	NA
SLC23A2	-1.1054523333333333	NA	NA
SLC25A1	0.3677864066666667	NA	NA
SLC25A10	-0.17587773333333334	NA	NA
SLC25A11	0.262300332387288	0.749638488892612	NA
SLC25A12	-0.32901403333333334	NA	NA
SLC25A13	-1.6840926666666667	NA	NA
SLC25A14	-0.3817142666666667	NA	NA
SLC25A15	0.08899903333333334	NA	NA
SLC25A16	0.6270034933333333	NA	NA
SLC25A17	0.33729966666666666	NA	NA
SLC25A19	-0.541066	2.2487	+
SLC25A20	0.46517200000000003	NA	NA
SLC25A22	-0.122537056605021	1.29104374070446	NA
SLC25A23	-0.10076236666666667	NA	NA
SLC25A24	-0.0013591333333333178	NA	NA
SLC25A25	1.8699096666666666	NA	NA
SLC25A26	0.2148788	NA	NA
SLC25A28	-0.9162247	NA	NA
SLC25A29	-0.03126511333333332	NA	NA
SLC25A3	0.22834443333333332	NA	NA
SLC25A32	0.158824721972148	0.134391434637036	NA
SLC25A33	1.31548	NA	NA
SLC25A36	1.7603756666666668	NA	NA
SLC25A37	0.8558393666666666	NA	NA
SLC25A38	0.5440589666666666	NA	NA
SLC25A39	0.5148628666666666	NA	NA
SLC25A4	-0.09295836666666667	NA	NA
SLC25A40	1.0143536666666666	NA	NA
SLC25A42	-0.6311937	NA	NA
SLC25A43	1.390576	NA	NA
SLC25A44	-0.4494009666666667	NA	NA
SLC25A46	0.38426083333333333	NA	NA
SLC25A5	0.09258301333333334	NA	NA
SLC25A51	0.44490133333333337	NA	NA
SLC25A6	0.3244594333333333	NA	NA
SLC26A11	-0.06303064	NA	NA
SLC26A6	-0.14123328333333335	NA	NA
SLC27A1	0.017275246666666664	NA	NA
SLC27A2	-1.3691386666666667	NA	NA
SLC27A3	-0.7492917333333333	NA	NA
SLC27A4	-1.3464993333333333	NA	NA
SLC27A5	0.04254602	NA	NA
SLC29A1	-1.002502	NA	NA
SLC29A2	-0.9107809666666666	NA	NA
SLC29A3	-1.1214516666666667	NA	NA
SLC29A4	-0.6194753666666667	NA	NA
SLC2A1	-0.563618659973145	0.99138029743388	NA
SLC2A10	-1.422919	NA	NA
SLC2A11	-0.11368505666666667	NA	NA
SLC2A4RG	0.5152093333333333	NA	NA
SLC2A6	-1.1945133666666665	NA	NA
SLC2A8	0.5721964	NA	NA
SLC30A3	1.1071927	NA	NA
SLC30A5	0.9282493333333334	NA	NA
SLC30A6	-1.1557929333333332	NA	NA
SLC30A9	0.6315189333333333	NA	NA
SLC31A1	0.086551	NA	NA
SLC31A2	0.22593903333333332	NA	NA
SLC33A1	0.3456183	NA	NA
SLC35A1	0.6219919666666667	NA	NA
SLC35A2	0.5088838	NA	NA
SLC35A4	-1.3332393333333332	NA	NA
SLC35B1	-0.24018906666666667	NA	NA
SLC35B2	-0.26053333333333334	NA	NA
SLC35B3	-0.19975896666666668	NA	NA
SLC35C1	-2.032087333333333	NA	NA
SLC35C2	-0.6810390000000001	NA	NA
SLC35D2	0.11006903666666668	NA	NA
SLC35E1	-0.114188512166341	1.20255997016274	NA
SLC35E2B	-1.2414854	NA	NA
SLC35E3	-1.1520689	NA	NA
SLC35E4	0.32665	NA	NA
SLC35F2	0.9909449666666666	NA	NA
SLC35F5	-0.36758663333333336	NA	NA
SLC35F6	0.027899586666666667	NA	NA
SLC36A1	-0.6405741333333334	NA	NA
SLC37A1	-1.3887393333333333	NA	NA
SLC37A3	-0.4861764	NA	NA
SLC37A4	-1.3710886666666666	NA	NA
SLC38A1	-0.3707363633333334	NA	NA
SLC38A10	-1.183278	NA	NA
SLC38A2	-0.2749166333333333	NA	NA
SLC38A6	-0.22846666666666668	NA	NA
SLC38A7	-1.1493947	NA	NA
SLC38A9	-0.926956	NA	NA
SLC39A1	0.20036363333333335	NA	NA
SLC39A10	0.0529244	NA	NA
SLC39A11	-0.242965698242188	0.930123817595627	NA
SLC39A13	0.47750266666666663	NA	NA
SLC39A14	0.1329193	NA	NA
SLC39A3	-0.6560189666666667	NA	NA
SLC39A4	0.09569183333333334	NA	NA
SLC39A6	0.3582432333333333	NA	NA
SLC39A7	0.6144391666666666	NA	NA
SLC39A8	-0.32009064	NA	NA
SLC39A9	0.41353829999999997	NA	NA
SLC3A2	0.18257713666666667	NA	NA
SLC41A1	-0.10000706233333333	NA	NA
SLC41A2	-0.28789845666666664	NA	NA
SLC41A3	0.030673673333333335	NA	NA
SLC43A1	0.6554553666666666	NA	NA
SLC43A2	-0.49631106666666663	NA	NA
SLC44A1	0.9758123333333333	NA	NA
SLC44A2	0.15879663333333333	NA	NA
SLC45A3	-0.8393764333333333	NA	NA
SLC45A4	-1.0875278666666666	NA	NA
SLC48A1	0.7520886333333333	NA	NA
SLC4A1AP	0.5292763566666666	NA	NA
SLC4A2	-1.350135	NA	NA
SLC4A7	0.7482293333333333	NA	NA
SLC50A1	0.5845767666666667	NA	NA
SLC52A2	0.022827133333333336	NA	NA
SLC5A10	0.29516166666666666	NA	NA
SLC5A6	-0.6426345333333333	NA	NA
SLC6A6	-0.7510757333333333	NA	NA
SLC6A8	0.10631631066666666	NA	NA
SLC6A9	-0.5975583333333333	NA	NA
SLC7A1	-0.6718737333333333	NA	NA
SLC7A2	0.12164130000000001	NA	NA
SLC7A5	-0.5821485666666667	NA	NA
SLC7A5P1	-0.5391749466666667	NA	NA
SLC7A5P2	-0.4671486	NA	NA
SLC7A6	-0.77763	NA	NA
SLC7A6OS	0.20636066	NA	NA
SLC7A8	-0.3881400333333333	NA	NA
SLC8B1	-0.8504193	NA	NA
SLC9A1	-0.4142416333333333	NA	NA
SLC9A3R1	-1.116238	NA	NA
SLC9A3R2	0.0672798156738281	0.378098372096897	NA
SLC9A6	0.10037393333333335	NA	NA
SLC9A7	-0.19173233833333334	NA	NA
SLCO4A1	-1.2135593333333332	NA	NA
SLIRP	0.5880126999999999	NA	NA
SLMO2	1.4328237	NA	NA
SLMO2-ATP5E	1.0566436666666668	NA	NA
SLTM	0.23168826666666667	NA	NA
SLU7	1.3873559666666666	NA	NA
SLX1A-SULT1A3	0.4321336333333334	NA	NA
SLX1B	-0.08389091333333333	NA	NA
SLX1B-SULT1A4	0.2873332666666667	NA	NA
SMAD1	-0.06024124333333331	NA	NA
SMAD2	0.7403139999999999	NA	NA
SMAD3	0.15536978333333334	NA	NA
SMAD4	0.29610573333333334	NA	NA
SMAD5	1.2676127	NA	NA
SMAD6	-0.4376962	NA	NA
SMAGP	-0.04850626	NA	NA
SMAP1	0.9502152666666667	NA	NA
SMAP2	-0.7288786333333332	NA	NA
SMARCA2	-0.4643717	NA	NA
SMARCA4	-0.31646873333333336	NA	NA
SMARCA5	0.557446320851644	0.600715416451245	NA
SMARCAL1	-0.5726464	NA	NA
SMARCB1	-0.11631695333333333	NA	NA
SMARCC1	-0.44219543333333333	NA	NA
SMARCC2	-0.40022023333333334	NA	NA
SMARCD1	-0.18885583333333333	NA	NA
SMARCD2	0.2577174333333333	NA	NA
SMARCD3	-0.26546637666666667	NA	NA
SMARCE1	1.0561963	NA	NA
SMC1A	-1.0140556333333333	NA	NA
SMC2	0.9598790333333334	NA	NA
SMC3	1.2855753666666667	NA	NA
SMC4	1.6918963333333334	NA	NA
SMCO4	1.2667162666666667	NA	NA
SMCR8	0.1712602666666667	NA	NA
SMDT1	0.23541118333333333	NA	NA
SMEK1	1.4382831	NA	NA
SMEK2	0.22246863333333336	NA	NA
SMG1	0.324836	NA	NA
SMG1P1	0.5408054966666667	NA	NA
SMG1P2	0.3323274	NA	NA
SMG1P3	0.5930920000000001	NA	NA
SMG5	0.09308973333333334	NA	NA
SMG6	0.002522706999999999	NA	NA
SMG7	0.6326414666666667	NA	NA
SMG8	-0.8042214	NA	NA
SMG9	-0.412466923395793	2.09731053804214	NA
SMIM1	-0.4914807333333333	NA	NA
SMIM11	0.4404653	NA	NA
SMIM12	-0.21029433333333333	NA	NA
SMIM13	0.8670857000000001	NA	NA
SMIM14	1.1775584000000001	NA	NA
SMIM15	1.4985126666666666	NA	NA
SMIM19	-0.20696903333333336	NA	NA
SMIM20	1.1112237	NA	NA
SMIM3	1.4724856666666666	NA	NA
SMIM4	0.012920533333333326	NA	NA
SMIM5	-0.206204	NA	NA
SMIM7	-0.09045251666666666	NA	NA
SMKR1	0.8162149666666667	NA	NA
SMN1	0.73705599	NA	NA
SMNDC1	0.9132537666666667	NA	NA
SMOX	0.04490732333333334	NA	NA
SMPD1	-0.014415646999999998	NA	NA
SMPD2	-0.16157840666666667	NA	NA
SMPD4	-0.06348371666666666	NA	NA
SMPDL3A	0.24683186666666665	NA	NA
SMPDL3B	-0.7771815666666667	NA	NA
SMS	0.6152679333333334	NA	NA
SMTN	0.120769662	NA	NA
SMU1	-0.06569559333333333	NA	NA
SMUG1	-0.3836267666666666	NA	NA
SMURF1	0.5125291333333333	NA	NA
SMURF2	0.9071716766666666	NA	NA
SMYD2	0.6518423333333333	NA	NA
SMYD3	0.06298299	NA	NA
SMYD4	-0.49750826666666664	NA	NA
SMYD5	-0.22952033333333335	NA	NA
SNAI1	1.547476	NA	NA
SNAI3	0.5183696666666666	NA	NA
SNAP23	0.14210763333333334	NA	NA
SNAP29	0.5622666	NA	NA
SNAP47	-0.044101716666666665	NA	NA
SNAPC1	1.7048056666666667	NA	NA
SNAPC2	0.7875367	NA	NA
SNAPC3	0.7795473333333334	NA	NA
SNAPC4	-1.4829066666666666	NA	NA
SNAPC5	0.00414738333333334	NA	NA
SNAPIN	-0.33394653333333335	NA	NA
SND1	-0.2291379	NA	NA
SNF8	-0.057557739999999996	NA	NA
SNHG1	1.5919496666666668	NA	NA
SNHG10	0.19898066666666667	NA	NA
SNHG11	-0.06740303333333332	NA	NA
SNHG12	1.6332356666666668	NA	NA
SNHG15	-0.1647993	NA	NA
SNHG16	0.6890184	NA	NA
SNHG17	0.6228497666666667	NA	NA
SNHG20	-0.49345938	NA	NA
SNHG21	1.3707496	NA	NA
SNHG3	0.5989945666666666	NA	NA
SNHG4	0.0064251366666666825	NA	NA
SNHG5	0.8724012333333333	NA	NA
SNHG6	1.3778603333333335	NA	NA
SNHG7	1.32433	NA	NA
SNHG8	0.49252700000000005	NA	NA
SNHG9	0.6898220333333334	NA	NA
SNIP1	0.691889	NA	NA
SNN	1.012219	NA	NA
SNORA10	0.31883700000000004	NA	NA
SNORA16A	1.1183513333333333	NA	NA
SNORA18	1.3258133333333333	NA	NA
SNORA24	-0.30034995	NA	NA
SNORA25	1.3443768999999999	NA	NA
SNORA26	-0.7863966333333333	NA	NA
SNORA27	0.8173089666666666	NA	NA
SNORA32	0.5285586666666666	NA	NA
SNORA33	-0.20740413333333332	NA	NA
SNORA4	1.8930300333333334	NA	NA
SNORA40	0.4062979666666666	NA	NA
SNORA41	-0.40996869999999996	NA	NA
SNORA45A	1.0765112333333333	NA	NA
SNORA45B	0.7850187	NA	NA
SNORA48	1.3329741	NA	NA
SNORA52	0.8963200466666666	NA	NA
SNORA57	0.27633108666666667	NA	NA
SNORA59B	1.1838213333333334	NA	NA
SNORA5C	-1.7122627666666668	NA	NA
SNORA6	0.3384033	NA	NA
SNORA61	0.6480445666666665	NA	NA
SNORA62	-0.39641906666666676	NA	NA
SNORA63	1.6096663333333334	NA	NA
SNORA64	0.7156420333333333	NA	NA
SNORA65	0.4160486666666666	NA	NA
SNORA67	1.0318790333333332	NA	NA
SNORA68	0.6466765	NA	NA
SNORA69	1.3518333333333334	NA	NA
SNORA70	-0.08212566666666668	NA	NA
SNORA71A	0.646676	NA	NA
SNORA71B	-0.01999043333333339	NA	NA
SNORA72	1.1379857666666666	NA	NA
SNORA76C	-0.4885599	NA	NA
SNORA7B	2.2997927666666667	NA	NA
SNORA8	2.1002046666666665	NA	NA
